mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_27970,c1cnc(nc1C=O)O,3.85108,1.21307,0.92249,0.5293,68.82,-0.2671,-0.0935,0.1737,1149.0239,0.090989,-452.820321,-452.813284,-452.81234,-452.85216,25.931
gdb_44021,O=C1OC23CN4C2C1C34,4.78443,1.61128,1.40933,2.7328,64.68,-0.258,-0.0157,0.2424,868.9832,0.102311,-436.585304,-436.579552,-436.578608,-436.615274,23.839
gdb_65644,CC1(OC2CNC12)C=O,3.04922,1.32404,1.27155,2.1787,72.09,-0.2336,-0.0281,0.2055,1074.5332,0.14619,-439.044725,-439.036215,-439.03527,-439.078191,31.621
gdb_14939,O=CC1CCN=CO1,4.79488,1.50403,1.19377,0.3674,61.98,-0.2562,-0.0416,0.2146,951.8886,0.119299,-399.817703,-399.810419,-399.809475,-399.850378,25.772
gdb_116039,COC1CCC=CC1O,2.67724,1.29796,1.038,2.1654,80.29,-0.2456,0.0175,0.2631,1236.6678,0.183108,-424.229794,-424.220707,-424.219763,-424.263712,34.388
gdb_22727,CC1C(CC11CC1)=NO,2.99745,1.1219,0.90584,0.7614,83.91,-0.2402,0.0074,0.2475,1328.9171,0.169074,-403.085966,-403.076666,-403.075722,-403.120269,35.217
gdb_4976,Cc1c(cncn1)N,3.31956,2.32063,1.37928,3.8234,70.83,-0.223,-0.0262,0.1969,858.7219,0.12117,-358.904524,-358.897435,-358.896491,-358.935483,26.961
gdb_1963,CCC1CC(=O)C1,7.52443,1.42914,1.27779,2.9522,64.9,-0.2392,-0.0162,0.223,946.2511,0.147052,-309.735489,-309.727948,-309.727004,-309.767494,27.467
gdb_4606,c1c(cnc(=O)[nH]1)N,5.7853,1.58451,1.24591,6.7434,64.99,-0.206,-0.0549,0.1511,895.1487,0.098102,-394.835409,-394.828634,-394.82769,-394.866386,25.353
gdb_101592,CNC(=O)CC(C)OC,2.43463,1.02358,0.76002,4.0837,80.67,-0.2331,0.0424,0.2754,1555.7377,0.191973,-441.516846,-441.505588,-441.504643,-441.554361,38.929
gdb_32765,COCc1c(cc[nH]1)N,3.12651,1.04859,0.80935,1.5704,81.51,-0.1735,0.0453,0.2188,1425.0669,0.15978,-419.223019,-419.213467,-419.212523,-419.258129,34.512
gdb_69900,CC12OC1C1NC21C=O,3.06129,1.50114,1.15276,3.3406,70.92,-0.2341,-0.041,0.1932,1047.2114,0.122038,-437.798584,-437.79064,-437.789696,-437.830853,30.177
gdb_43189,O=C1C2OCC22COC12,2.24427,2.2246,1.29197,4.051,65.68,-0.2395,-0.0526,0.1869,939.6277,0.112716,-457.692478,-457.685505,-457.684561,-457.724104,26.38
gdb_85186,OC1CC(=O)C1C1CC1,2.3916,1.34774,0.97765,3.2183,76.75,-0.2339,-0.0166,0.2173,1243.2049,0.157795,-423.012764,-423.003801,-423.002857,-423.04719,33.367
gdb_117311,CCOC(=O)NC(=O)N,4.68224,0.7475,0.65361,5.2616,68.25,-0.2589,0.0143,0.2732,1683.4001,0.134812,-492.364198,-492.354192,-492.353248,-492.400613,34.499
gdb_2621,C#CC#CCC=O,15.96205,0.91202,0.87585,1.8692,68.96,-0.25,-0.0424,0.2075,1195.3475,0.075151,-306.070291,-306.062773,-306.061829,-306.102582,25.31
gdb_95228,CC1COC2CC2C=C1,3.1993,1.36261,1.06968,1.2154,84.55,-0.2345,0.0164,0.2509,1188.3893,0.183755,-387.076454,-387.068251,-387.067307,-387.108744,32.882
gdb_104428,CCC1(C)OCCC=C1,2.77401,1.22062,1.13989,1.0288,87.92,-0.2414,0.0244,0.2658,1254.5126,0.205671,-388.308962,-388.29953,-388.298586,-388.342695,36.704
gdb_54992,C1CC2(C1)CN2C(=O)N,3.54469,1.14471,0.99826,3.0799,77.16,-0.2429,0.0433,0.2862,1237.3626,0.159788,-419.211684,-419.202989,-419.202045,-419.245318,33.034
gdb_12654,CC1OCC(=O)C1=O,3.01536,2.11414,1.41123,3.0161,58.15,-0.2373,-0.1026,0.1346,860.2979,0.10545,-419.697343,-419.689753,-419.688808,-419.729793,26.835
gdb_62116,CC(COC=O)N1CC1,2.41893,1.08667,0.91289,5.0543,77.02,-0.2495,0.017,0.2665,1362.0805,0.169104,-440.27505,-440.265386,-440.264442,-440.31037,34.535
gdb_120371,OCCC1N=CNC1=O,3.24266,0.97507,0.79297,3.9223,69.95,-0.2474,-0.0206,0.2268,1393.0216,0.136671,-455.186043,-455.177305,-455.176361,-455.220322,31.329
gdb_104307,CCC1(C)OCC2NC12,2.74141,1.32664,1.26377,2.6961,81.63,-0.2357,0.0738,0.3095,1161.7317,0.194285,-404.336729,-404.327672,-404.326728,-404.370081,35.2
gdb_104373,CNC1(C)CCOC1=O,2.15727,1.55397,1.36409,4.2895,74.43,-0.2313,0.0141,0.2454,1094.3814,0.171227,-440.32275,-440.313565,-440.312621,-440.356334,34.362
gdb_42384,C#CC(=N)NC(=O)C#C,3.3615,0.97151,0.75369,5.3915,77.35,-0.2605,-0.0621,0.1983,1391.8667,0.086447,-415.556772,-415.54762,-415.546676,-415.591713,32.157
gdb_77814,CC1C2C(=N)OCC12C,2.36523,1.51634,1.31387,3.3588,80.9,-0.2486,0.0284,0.277,1103.3134,0.171557,-403.16861,-403.159921,-403.158977,-403.201514,33.385
gdb_88124,CC1NC11CCCC1=O,2.47445,1.49201,1.10489,2.4456,80.42,-0.2427,-0.0235,0.2192,1168.1592,0.17185,-403.171474,-403.162903,-403.161958,-403.204634,32.799
gdb_42686,O=C1C2C3CN2CC1C3,3.01017,1.74052,1.72703,3.0317,73.95,-0.2212,-0.0255,0.1957,889.1602,0.151782,-401.943026,-401.93677,-401.935826,-401.97341,26.434
gdb_71793,OC12CN3C4CC1C4C23,3.02054,1.94436,1.75947,2.3132,73.88,-0.2095,0.0649,0.2744,856.6854,0.149755,-401.855403,-401.848983,-401.848039,-401.885687,27.61
gdb_93658,CC1NCC(C)(O)C1=O,2.39574,1.51003,1.20313,2.2824,74.29,-0.228,-0.032,0.1959,1127.0225,0.169895,-440.308319,-440.298854,-440.297909,-440.342367,35.824
gdb_117078,CCCC(=O)C(C)(C)C,2.82857,0.85621,0.78093,2.3976,89.46,-0.2351,-0.0062,0.2288,1668.8207,0.225005,-389.530115,-389.518361,-389.517417,-389.567549,42.682
gdb_112529,COC1CC(C#N)C1O,2.10769,1.39447,1.25502,4.967,72.42,-0.2669,0.0294,0.2963,1131.887,0.146789,-439.074855,-439.065688,-439.064744,-439.10908,33.18
gdb_120016,CCOC1C(C)OC1=O,2.42598,1.18158,0.87766,3.5059,72.59,-0.2502,0.0014,0.2515,1366.2017,0.157149,-460.186509,-460.176828,-460.175884,-460.221919,33.981
gdb_10100,CCC(NC=O)C#N,2.30209,1.67496,1.09177,3.8265,66.8,-0.2744,0.0012,0.2755,1083.5428,0.129652,-379.963752,-379.954796,-379.953852,-379.998324,30.606
gdb_39660,C1OC2C1C2C1COC1,4.16388,1.0036,0.95884,2.2736,74.72,-0.2394,0.0725,0.3118,1273.3739,0.159996,-422.946832,-422.938912,-422.937968,-422.980651,29.363
gdb_32651,CCn1cncc1C#C,2.08237,1.76063,1.02664,3.6089,84.38,-0.2158,-0.0097,0.2061,1154.0141,0.136532,-380.884769,-380.876187,-380.875242,-380.91833,31.698
gdb_74134,NC1=CC(=N)OC(=O)C1,2.07597,1.76479,0.9601,5.4038,74.77,-0.2269,-0.0299,0.197,1145.6494,0.113531,-454.008615,-454.000592,-453.999648,-454.041866,30.075
gdb_131002,C(C=O)Oc1nnon1,7.78189,0.75266,0.68925,0.7926,57.43,-0.2859,-0.08,0.2059,1464.7132,0.074963,-505.872536,-505.864693,-505.863748,-505.906721,26.033
gdb_116973,CCCC#CCCC=O,6.96709,0.3972,0.38863,2.8055,90.95,-0.2441,-0.0254,0.2188,2794.3858,0.17926,-387.083709,-387.072477,-387.071532,-387.123352,37.682
gdb_114355,CC1OC2C(CO)NC12,2.75119,1.24841,1.16462,3.1276,74.62,-0.2355,0.0614,0.2969,1170.9273,0.171531,-440.233761,-440.225158,-440.224214,-440.267245,32.93
gdb_63227,CC1(C=CCN1C=O)C,2.28917,1.53566,1.15518,4.1238,81.5,-0.2348,0.0074,0.2421,1145.5319,0.170318,-403.192455,-403.183362,-403.182418,-403.226023,34.339
gdb_41979,C1OC2C3COCC1C23,2.51961,2.06872,1.64834,2.3755,73.37,-0.2223,0.0782,0.3005,903.7171,0.163008,-423.011798,-423.005087,-423.004143,-423.042713,27.552
gdb_64068,CC1(C(=O)C(=O)CO1)C,2.48427,1.54283,1.20953,3.1137,68.98,-0.2337,-0.0998,0.1339,1072.335,0.132887,-458.992797,-458.983746,-458.982802,-459.026611,32.995
gdb_19555,OCC12C3CC1CC23,4.18175,1.66499,1.58416,1.6142,71.64,-0.2319,0.0692,0.3011,888.9532,0.154903,-347.744821,-347.737607,-347.736662,-347.776375,27.793
gdb_8017,CC12CCC1C(=O)O2,3.30335,2.10551,1.58534,4.3314,64.25,-0.2667,0.0109,0.2777,838.7803,0.130596,-383.763159,-383.756079,-383.755135,-383.794322,26.987
gdb_43105,O=C1C2CC3CCC1N23,2.8142,1.84537,1.425,2.664,73.9,-0.2328,-0.0272,0.2056,946.3211,0.15039,-401.937871,-401.930934,-401.92999,-401.969636,27.417
gdb_94075,OC1CCC(OC1)C#C,4.45611,0.95757,0.82657,0.5921,78.09,-0.2472,0.0361,0.2833,1367.8621,0.158851,-422.993867,-422.985093,-422.984149,-423.027036,33.887
gdb_6914,CC1(C)OC1CC#N,5.08315,1.08192,0.99992,5.2183,69.52,-0.2785,0.0307,0.3091,1188.5693,0.13968,-363.869283,-363.860349,-363.859404,-363.903273,31.611
gdb_83782,OC1C2COC3CN2C13,2.81827,1.9066,1.69355,1.4064,70.09,-0.2195,0.0569,0.2764,879.9049,0.150234,-439.019524,-439.012713,-439.011769,-439.050326,28.08
gdb_9531,COC1(C)CCC1=O,2.77891,1.89979,1.55038,1.9997,68.43,-0.2236,-0.0252,0.1983,923.1063,0.151222,-384.939464,-384.930688,-384.929744,-384.972676,31.794
gdb_52522,CC#CC(=O)C1(CC1)C,3.36617,0.92921,0.77955,3.3287,88.03,-0.2496,-0.0457,0.2039,1514.1515,0.156262,-385.879472,-385.869196,-385.868251,-385.916847,35.973
gdb_77772,CC1C2C(=O)C=CC12C,2.3593,1.53209,1.3072,3.7313,82.01,-0.2341,-0.0501,0.184,1088.9661,0.158966,-385.918431,-385.909946,-385.909002,-385.951072,32.802
gdb_117262,CCOC(=O)C1COC1,4.89623,0.75503,0.72765,3.178,73.2,-0.2499,0.0018,0.2517,1617.9381,0.158147,-460.17525,-460.165657,-460.164712,-460.212101,32.776
gdb_129434,c1c([nH]nc1O)C(=O)N,4.60662,1.03947,0.84827,2.4401,66.65,-0.23,-0.0314,0.1986,1249.9448,0.102543,-470.065077,-470.056885,-470.05594,-470.098195,30.07
gdb_113919,CC(C)CC1NC1CO,3.41535,0.71164,0.67065,2.2567,86.32,-0.2455,0.0693,0.3148,1807.5794,0.216502,-405.526181,-405.515379,-405.514435,-405.563042,39.493
gdb_121147,COCC1OCC1(C)O,2.63018,1.07278,0.92367,2.3311,75.47,-0.2466,0.0628,0.3095,1378.1325,0.179459,-461.327979,-461.317616,-461.316672,-461.363926,37.021
gdb_51650,O=CCN1CC2OC2C1,3.94889,0.98993,0.94305,3.7116,72.1,-0.2241,-0.0234,0.2008,1270.8861,0.147173,-439.061248,-439.053028,-439.052084,-439.09531,30.049
gdb_78036,CC1OCC2(O)C(O)C12,2.55263,1.4821,1.31402,0.8824,70.54,-0.232,0.0649,0.297,1064.3023,0.159053,-460.145671,-460.137177,-460.136233,-460.178079,33.518
gdb_37521,C1C2C3C4CCC(C13)C24,3.44134,1.85741,1.61667,0.1066,84.16,-0.2602,0.0915,0.3517,919.7175,0.187953,-349.943245,-349.937179,-349.936235,-349.973274,27.148
gdb_60236,CC(C)OC1CCC1=O,2.91417,0.99195,0.88152,2.0991,80.39,-0.2245,-0.0235,0.201,1440.6103,0.179551,-424.232985,-424.222946,-424.222002,-424.268977,36.345
gdb_10442,C#CCC1(CN1)C#C,2.80777,1.74248,1.2668,1.8017,72.49,-0.2498,0.0314,0.2812,975.5617,0.116359,-325.423536,-325.415248,-325.414303,-325.456366,30.759
gdb_100760,CCC(O)C(C)C(C)C,2.67935,0.86488,0.79039,1.328,92.38,-0.2597,0.0713,0.331,1676.6855,0.24935,-390.705709,-390.69367,-390.692726,-390.742776,44.623
gdb_100691,COC(C)C(C)(C)OC,2.67313,1.04601,0.93849,0.2331,85.92,-0.2472,0.0828,0.33,1443.4697,0.224128,-426.615739,-426.603632,-426.602688,-426.653083,43.409
gdb_59279,CC(O)C1C=CC2NC12,3.05187,1.30956,1.02969,2.0655,79.87,-0.232,0.0102,0.2422,1198.5521,0.171491,-403.124834,-403.116282,-403.115337,-403.157958,33.389
gdb_26391,CC(C)Oc1cnc[nH]1,4.12424,0.97919,0.86237,3.9301,78.26,-0.2124,0.037,0.2494,1378.6239,0.159351,-419.241831,-419.232801,-419.231857,-419.276592,33.219
gdb_65996,CC1(OCC1=O)C1CO1,2.4123,1.47,1.36523,2.2986,68.58,-0.254,-0.0311,0.2229,1044.5458,0.133216,-458.935862,-458.927146,-458.926201,-458.969468,31.617
gdb_34804,N#CC1C2CC1C1NC21,4.03977,1.32074,1.24482,5.4879,76.01,-0.2474,0.0348,0.2822,1023.6608,0.139314,-380.829595,-380.822966,-380.822022,-380.860496,27.29
gdb_25966,CC(=O)Nc1[nH]ccn1,5.03046,1.03777,0.8649,1.7137,75.51,-0.2054,-0.0045,0.2009,1291.3584,0.126065,-434.151497,-434.143203,-434.142258,-434.186423,29.857
gdb_32800,CCNc1cc[nH]c1O,3.22576,1.00984,0.78069,0.8771,79.94,-0.1626,0.0564,0.219,1461.1023,0.159366,-419.226915,-419.217268,-419.216324,-419.262464,35.19
gdb_52350,C#CC#CCOCC=O,8.74707,0.45213,0.43224,2.4516,85.55,-0.2535,-0.0346,0.2189,2332.6185,0.107617,-420.556763,-420.546711,-420.545767,-420.593632,33.429
gdb_53365,CC#CC1COC(=N)O1,3.44766,0.92053,0.84703,4.5246,75.29,-0.2516,0.018,0.2697,1414.7678,0.123879,-437.878197,-437.869309,-437.868365,-437.914182,30.596
gdb_92005,CC1OC2CC2C1C=O,2.56161,1.44975,1.12756,1.9518,74.92,-0.237,-0.0261,0.2108,1122.7941,0.158731,-423.020062,-423.01161,-423.010666,-423.053573,31.917
gdb_108794,CNC1=NC(C)(C)CO1,3.63836,1.02136,0.97857,1.4031,81.85,-0.2105,0.0638,0.2743,1352.9765,0.182265,-420.439641,-420.429729,-420.428784,-420.474649,36.204
gdb_42678,O=C1C2N3CC2(C#N)C13,2.65954,1.71421,1.20163,3.336,67.7,-0.2791,-0.0432,0.2358,972.1522,0.089454,-415.523637,-415.516854,-415.515909,-415.555113,25.702
gdb_25665,CC#Cc1ncc(o1)N,5.71367,0.78943,0.69715,2.74,87.64,-0.1931,-0.0138,0.1794,1579.3116,0.112377,-416.818044,-416.809109,-416.808165,-416.853902,31.155
gdb_132723,c1c(cnc(n1)F)C#N,6.07209,1.02196,0.87474,0.8343,66.21,-0.2944,-0.0818,0.2126,1155.2158,0.067678,-455.762223,-455.755636,-455.754692,-455.793697,23.814
gdb_50756,O=CC1OCCCC=C1,3.15307,1.18235,0.89936,3.1618,78.38,-0.2458,-0.0279,0.2178,1283.1198,0.15915,-423.033475,-423.025027,-423.024083,-423.06712,31.604
gdb_129249,N=C1OCC2=C1C=NO2,3.50993,1.62044,1.11645,2.2127,66.78,-0.2599,-0.0354,0.2245,982.2594,0.091798,-452.739282,-452.732938,-452.731994,-452.770168,24.246
gdb_91358,CC1CC2CC(C)C1O2,1.96327,1.95902,1.34163,1.3808,83.16,-0.2465,0.0725,0.319,1097.0446,0.20852,-388.310816,-388.302463,-388.301518,-388.343458,33.652
gdb_130871,c1c(c(=O)onn1)C=O,2.85152,1.55369,1.00571,1.5836,61.48,-0.2846,-0.1468,0.1378,1037.2166,0.063924,-488.659917,-488.652555,-488.65161,-488.692378,25.667
gdb_28781,c1coc2n1c(cn2)N,3.45165,1.74238,1.16513,3.7689,68.48,-0.212,0.007,0.219,968.6838,0.104115,-432.892154,-432.8852,-432.884256,-432.923793,26.391
gdb_124005,c1cnn2c1NCC=C2,3.80421,1.66728,1.17904,3.3401,79.01,-0.1935,-0.0068,0.1867,992.2814,0.128891,-396.954418,-396.94771,-396.946766,-396.985466,26.686
gdb_4723,Cc1cc(oc1)C#N,6.9807,1.28162,1.09014,5.1289,69.77,-0.2454,-0.0427,0.2027,1021.7622,0.096334,-361.511275,-361.504227,-361.503282,-361.542758,25.226
gdb_98811,CNC(=O)N1CCC1=O,3.0315,1.24985,0.90013,1.4084,72.52,-0.2527,-0.011,0.2417,1265.9534,0.136327,-455.214402,-455.205278,-455.204334,-455.249206,31.599
gdb_95213,CC1OCC2CC2C1C,2.38989,1.65554,1.15899,1.2339,84.74,-0.243,0.0778,0.3209,1159.5801,0.207394,-388.291422,-388.282736,-388.281792,-388.324282,34.88
gdb_26806,C#Cc1nc(c(o1)N)O,3.71762,1.17266,0.89302,1.7174,77.78,-0.1894,-0.0297,0.1597,1201.9737,0.088221,-452.737147,-452.728717,-452.727773,-452.770025,30.855
gdb_25052,C#Cc1c[nH]c(=O)cn1,5.80869,1.04397,0.88493,3.6018,80.83,-0.2268,-0.0685,0.1583,1203.4105,0.090266,-415.630433,-415.62315,-415.622206,-415.662259,27.667
gdb_99282,CC(C)OCC(=O)OC,3.40694,0.76841,0.65514,1.6896,77.16,-0.2583,0.0162,0.2745,1764.2088,0.178562,-461.389953,-461.378765,-461.37782,-461.428507,38.012
gdb_87808,CC1C2CC3(OC3C)C12,2.82309,1.31443,1.13702,1.759,82.65,-0.2453,0.085,0.3303,1190.2796,0.181328,-387.048509,-387.039638,-387.038694,-387.081754,34.384
gdb_58266,CC(O)C(C)C1CCO1,2.47225,1.20256,1.09463,3.1303,81.31,-0.2478,0.0655,0.3132,1280.5933,0.205004,-425.412645,-425.402597,-425.401652,-425.447886,37.459
gdb_124847,CC1(CC1)c2ccn[nH]2,3.56131,1.14279,1.10739,2.6374,81.1,-0.2316,0.0251,0.2567,1193.1284,0.161192,-382.08518,-382.076861,-382.075917,-382.119118,31.639
gdb_91930,CC1(C)C2NC2CC1O,2.1603,1.68592,1.29673,2.4887,81.08,-0.2361,0.0692,0.3053,1103.9665,0.194376,-404.333779,-404.324652,-404.323708,-404.36691,36.203
gdb_77149,NC(=O)C1OC(=O)C1O,2.84472,1.36184,1.02989,5.5943,58.46,-0.2606,-0.0153,0.2454,1099.379,0.099971,-510.998808,-510.99021,-510.989266,-511.03311,30.355
gdb_79236,CC12C3OC1(C)C(O)C23,2.04515,1.77043,1.61383,0.9916,74.74,-0.222,0.0672,0.2892,1004.1735,0.157463,-422.965376,-422.956742,-422.955798,-422.997968,33.556
gdb_23042,CC(=NO)C1C(O)C1O,2.40795,1.21938,1.14474,2.519,72.7,-0.2268,-0.0154,0.2114,1183.6547,0.144436,-476.158437,-476.1487,-476.147755,-476.193116,35.932
gdb_121178,CCCC1CNC1C#N,2.33957,1.01981,0.77422,4.5349,83.35,-0.2492,0.016,0.2652,1527.6008,0.183039,-383.266268,-383.256603,-383.255659,-383.301516,34.95
gdb_45812,O=C1NC=NC2CC2N1,2.95405,1.62529,1.11648,1.6325,72.42,-0.2395,-0.0012,0.2383,1040.4173,0.128206,-434.097425,-434.090227,-434.089283,-434.129271,28.013
gdb_126844,CCn1c(c(nn1)O)N,3.07211,1.28128,0.98083,3.428,71.57,-0.2113,0.0087,0.22,1203.4641,0.136642,-451.324514,-451.315357,-451.314413,-451.358855,32.814
gdb_46215,O=C1NCC11C2COC12,3.12458,1.54886,1.2233,4.5935,69.94,-0.2335,0.0256,0.2591,1009.887,0.124787,-437.846731,-437.839161,-437.838217,-437.87904,28.324
gdb_33082,CCNc1c[nH]c(n1)C,5.82104,0.77747,0.6973,2.5896,84.79,-0.1724,0.0437,0.2161,1663.6803,0.171462,-399.376646,-399.36685,-399.365906,-399.412323,35.181
gdb_45298,O=C1NC2CC=CC2=C1,4.50818,1.30091,1.05079,4.7773,80.0,-0.2364,-0.0494,0.1871,1086.9421,0.127703,-400.806132,-400.79943,-400.798486,-400.837151,26.977
gdb_38963,C1C2OC3OCCC3C12,2.9801,1.74021,1.44194,2.6669,72.8,-0.2409,0.0755,0.3164,959.6046,0.162487,-423.024601,-423.017699,-423.016755,-423.056119,28.015
gdb_93870,CC1CCC(C)C1C#N,2.07951,1.54249,1.11106,3.9243,85.18,-0.3048,0.0313,0.3361,1218.0611,0.195088,-367.258738,-367.249199,-367.248255,-367.293033,35.684
gdb_92236,OC1CC2OC3CC3C12,2.75231,1.75128,1.36562,1.6904,73.37,-0.2245,0.0658,0.2903,983.5788,0.160697,-422.992278,-422.984862,-422.983918,-423.023904,30.215
gdb_93086,CC1CC=CCC(C)=C1,2.21019,1.44325,1.04221,0.2693,93.97,-0.2271,0.0274,0.2545,1283.4854,0.206413,-351.173678,-351.16422,-351.163276,-351.208196,36.21
gdb_43635,C1C(CO1)N2CC(=O)C2,5.62315,0.85388,0.77135,1.3673,73.32,-0.2402,-0.0313,0.2089,1420.1199,0.146528,-439.040857,-439.032441,-439.031497,-439.075316,30.187
gdb_86011,CC1OC(C)(C=O)C=C1,2.95028,1.19331,1.11943,3.0239,78.53,-0.2341,-0.0341,0.2,1197.9259,0.156393,-423.048983,-423.039656,-423.038712,-423.083318,34.288
gdb_112734,COC1CC(O)C1(C)C,2.36857,1.19549,1.01182,1.4664,82.06,-0.2477,0.0733,0.321,1328.5564,0.202882,-425.411546,-425.400894,-425.39995,-425.446688,39.584
gdb_61908,CC(=O)N(C)CCC#N,3.49422,0.83218,0.71237,6.1395,78.06,-0.2531,0.0151,0.2682,1572.487,0.157657,-419.255707,-419.245222,-419.244277,-419.292467,35.771
gdb_88969,CN1CC1CC1(C)CC1,3.18961,0.9765,0.85651,1.1476,90.06,-0.2204,0.0825,0.3029,1473.8434,0.216367,-368.370031,-368.36009,-368.359146,-368.404844,38.102
gdb_36152,N#CCC12COCC1N2,3.9109,1.10548,0.98672,4.4178,71.86,-0.2644,0.0285,0.2929,1192.5001,0.137801,-418.000299,-417.992465,-417.991521,-418.033213,29.265
gdb_33993,C#CC12CC1CN=CO2,3.38088,1.39822,1.18514,1.8819,76.12,-0.2429,0.02,0.2628,1051.2194,0.124453,-400.706355,-400.698671,-400.697727,-400.738566,29.683
gdb_102503,CCC(CC)C(C)C#N,1.86973,1.21711,0.82573,4.0437,89.44,-0.3075,0.0366,0.3441,1499.1704,0.216124,-368.444357,-368.433209,-368.432265,-368.480803,40.456
gdb_82961,OC1C2CC3CN3CC12,3.12418,1.39074,1.28923,1.3659,77.55,-0.2167,0.07,0.2867,1066.6917,0.173666,-403.103511,-403.096002,-403.095058,-403.135128,30.961
gdb_107663,CCC12CC1OCOC2,3.1332,1.26257,1.06525,1.9528,77.83,-0.2459,0.0826,0.3284,1210.7447,0.183551,-424.213863,-424.20535,-424.204405,-424.246886,32.997
gdb_33434,C#CC1(C#N)C2CC1C2,2.18382,1.96688,1.17759,4.0771,79.94,-0.2762,0.0045,0.2807,1032.758,0.124262,-363.534925,-363.527242,-363.526298,-363.566907,30.058
gdb_62302,CC1(C#N)C2C3OC2C13,3.4181,1.46613,1.18114,3.293,72.18,-0.2527,0.0226,0.2753,1024.0291,0.123521,-400.665673,-400.65825,-400.657306,-400.697424,28.842
gdb_131256,c1c(n(nn1)CC=O)O,3.35479,1.17374,0.93428,3.7178,64.42,-0.2462,-0.0453,0.2009,1178.2718,0.099949,-469.997159,-469.988858,-469.987914,-470.031674,28.711
gdb_24051,C#CCCc1cnc[nH]1,6.76247,0.71717,0.67978,3.2334,81.38,-0.2209,0.0246,0.2455,1600.8429,0.136873,-380.877891,-380.86932,-380.868376,-380.912194,31.292
gdb_75226,NC1=NCC2(CN12)C#N,3.84918,1.24243,1.11098,4.031,71.74,-0.246,0.0001,0.246,1080.5037,0.114833,-412.993109,-412.98555,-412.984606,-413.024986,29.06
gdb_75990,CC1C(C#N)C(O)C1=O,1.88679,1.7877,1.15919,3.7923,69.19,-0.2589,-0.0483,0.2106,1084.8435,0.122406,-437.902572,-437.893414,-437.89247,-437.936791,32.461
gdb_52143,O=CCCC1C2CC1O2,5.27065,0.68589,0.67743,1.5328,77.1,-0.2418,-0.0254,0.2164,1654.7812,0.157855,-422.958051,-422.949458,-422.948514,-422.992922,31.273
gdb_109196,OCC1=CCC(C1)C#N,5.06553,0.81424,0.7295,4.749,79.09,-0.2461,0.014,0.2601,1501.0425,0.147988,-401.973844,-401.964891,-401.963947,-402.008114,32.35
gdb_88775,CC1NC1C1CN=CO1,3.41377,1.2317,1.07726,2.8719,75.65,-0.2436,0.0283,0.2719,1175.5711,0.160905,-419.193243,-419.18486,-419.183916,-419.227042,30.932
gdb_39796,C1NC11C2NC1C21CO1,3.53456,1.44922,1.18966,1.7413,73.37,-0.2429,0.0665,0.3094,1039.8132,0.136762,-417.861234,-417.854067,-417.853123,-417.892642,28.751
gdb_4495,Cc1cc(c(o1)C)O,3.57403,1.73257,1.1841,1.678,69.55,-0.1875,0.0286,0.216,1001.5769,0.128804,-383.78057,-383.771921,-383.770977,-383.813824,30.426
gdb_88798,CC1NC1C1OCC1=O,3.1784,1.09168,0.88605,2.0396,74.07,-0.2463,-0.0314,0.215,1318.5916,0.14612,-439.049903,-439.040974,-439.040029,-439.084744,32.014
gdb_117946,CCCN(C)C(=O)NC,3.24149,0.83921,0.7084,3.5519,84.84,-0.2234,0.0699,0.2933,1700.1624,0.204198,-421.647653,-421.635873,-421.634929,-421.686123,40.052
gdb_106663,OCC12CC1(O)C(=O)O2,2.74711,1.31361,1.0568,2.8778,62.27,-0.2697,-0.007,0.2627,1122.821,0.110555,-494.879781,-494.871227,-494.870283,-494.913309,31.227
gdb_132251,c1cnc(cc1F)C#N,3.52769,1.20718,0.8994,4.6734,70.71,-0.2903,-0.0729,0.2175,1145.16,0.079062,-439.702302,-439.695574,-439.69463,-439.733789,25.046
gdb_51147,N=COC12CC1OC2=O,3.29114,1.21314,0.97679,3.7673,64.41,-0.2746,-0.0186,0.256,1157.8014,0.099446,-473.797626,-473.78971,-473.788766,-473.831361,28.172
gdb_73031,OC12CCC1C2C1CC1,2.83246,1.17568,1.01091,1.2053,83.09,-0.2353,0.0833,0.3186,1277.9638,0.182568,-387.040349,-387.031649,-387.030705,-387.073907,33.999
gdb_23074,ON=C1CC2C(O)CC12,3.60857,1.04293,0.96292,0.6462,75.78,-0.2435,0.0032,0.2468,1253.6934,0.146892,-439.010285,-439.001807,-439.000863,-439.043858,32.406
gdb_88651,OC1CC1C1CC(=N)O1,3.28643,1.16101,1.03157,2.3664,73.34,-0.2401,0.0169,0.2569,1196.1083,0.14765,-439.063606,-439.055363,-439.054419,-439.096896,31.621
gdb_10420,C#CC1(CCC1)CO,2.62024,1.88094,1.37445,1.3421,73.77,-0.2563,0.0415,0.2977,967.087,0.152804,-347.756668,-347.74826,-347.747316,-347.789233,31.839
gdb_70172,CC12CC1CC(=O)C=C2,3.45646,1.29538,1.08693,3.8305,83.05,-0.2337,-0.0485,0.1852,1151.6328,0.159973,-385.922789,-385.914705,-385.913761,-385.955242,31.788
gdb_111020,CCC1C2CC1(O2)C#N,2.68866,1.2164,0.98237,4.7101,77.5,-0.2617,-0.0069,0.2548,1251.5844,0.14702,-401.891486,-401.883031,-401.882087,-401.924961,31.696
